timestamp,name,symbol,price_usd,vol_24h,total_vol,chg_24h,chg_7d,market_cap
2026-01-31 11:15:16,Cardano,ada,$0.31,"$759,707,662.00",0.35%,-4.18%,-13.41%,"$11,470,886,924"
2026-01-31 10:54:22,Cardano,ada,$0.31,"$749,913,213.00",0.35%,-4.05%,-13.49%,"$11,454,176,367"
2026-02-02 14:03:24,Binance Bridged USDT (BNB Smart Chain),bsc-usd,$1.00,"$1,156,290,508.00",0.35%,+0.01%,+0.01%,"$8,976,960,342"
2026-02-04 10:27:32,Hyperliquid,hype,$33.48,"$999,523,806.00",0.35%,-9.66%,+2.33%,"$7,999,682,947"
2026-02-04 09:30:25,Hyperliquid,hype,$33.47,"$1,007,158,926.00",0.35%,-9.58%,-1.67%,"$7,970,385,384"
2026-02-04 07:55:28,Hyperliquid,hype,$33.52,"$1,035,637,308.00",0.35%,-11.14%,-0.26%,"$7,994,414,988"
2026-01-28 02:52:14,Hyperliquid,hype,$30.71,"$662,473,331.00",0.35%,+23.36%,+44.07%,"$7,307,933,824"
2026-01-28 02:11:16,Hyperliquid,hype,$30.53,"$649,520,500.00",0.35%,+21.84%,+43.26%,"$7,261,516,149"
2026-01-28 01:53:42,Hyperliquid,hype,$30.25,"$644,542,782.00",0.35%,+20.17%,+42.73%,"$7,208,737,237"
2026-01-28 01:36:14,Hyperliquid,hype,$29.94,"$639,191,319.00",0.35%,+20.93%,+41.29%,"$7,125,103,742"
2026-01-28 00:50:47,Hyperliquid,hype,$29.77,"$639,050,620.00",0.35%,+20.41%,+37.91%,"$7,098,358,471"
2026-01-28 00:08:58,Hyperliquid,hype,$29.70,"$630,954,194.00",0.35%,+23.65%,+37.59%,"$7,087,985,761"
2026-01-27 18:58:01,Hyperliquid,hype,$27.96,"$550,563,336.00",0.35%,+24.49%,+28.54%,"$6,646,677,928"
2026-02-04 10:27:32,PAX Gold,paxg,"$5,094.21","$1,005,278,687.00",0.35%,+3.68%,-3.55%,"$2,287,593,473"
2026-02-04 08:39:57,PAX Gold,paxg,"$5,094.24","$1,036,597,986.00",0.35%,+4.95%,-3.07%,"$2,289,481,525"
2026-02-04 07:55:28,PAX Gold,paxg,"$5,093.97","$1,039,723,414.00",0.35%,+5.23%,-3.03%,"$2,288,693,008"
2026-02-14 20:16:09,Pepe,pepe,$0.00,"$491,066,352.00",0.35%,+17.50%,+15.90%,"$1,855,379,110"
2026-02-13 21:01:59,Sui,sui,$0.98,"$610,806,457.00",0.35%,+8.08%,-3.21%,"$3,758,455,861"
2026-02-13 12:00:05,Sui,sui,$0.93,"$591,054,817.00",0.35%,+0.12%,+1.16%,"$3,585,491,713"
2026-02-13 02:17:50,Sui,sui,$0.92,"$589,774,987.00",0.35%,+3.07%,+3.24%,"$3,547,420,152"
2026-02-13 01:19:57,Sui,sui,$0.91,"$593,069,942.00",0.35%,+0.08%,+1.66%,"$3,493,827,306"
2026-02-12 23:52:36,Sui,sui,$0.90,"$616,225,659.00",0.35%,+0.86%,-3.79%,"$3,488,984,503"
2026-02-12 13:05:08,Sui,sui,$0.94,"$638,352,729.00",0.35%,+5.53%,-9.60%,"$3,614,017,333"
2026-02-12 12:03:56,Sui,sui,$0.93,"$653,017,613.00",0.35%,+3.73%,-10.92%,"$3,579,281,390"
2026-02-10 04:12:24,Sui,sui,$0.96,"$689,908,044.00",0.35%,-0.76%,-15.94%,"$3,700,171,825"
2026-02-10 02:51:25,Sui,sui,$0.97,"$706,766,307.00",0.35%,-1.04%,-15.61%,"$3,715,327,093"
2026-02-10 02:01:47,Sui,sui,$0.97,"$738,789,384.00",0.35%,-0.80%,-15.40%,"$3,721,584,472"
2026-02-09 11:28:14,Sui,sui,$0.96,"$561,124,412.00",0.35%,-3.29%,-12.67%,"$3,711,837,759"
2026-02-08 22:53:53,Sui,sui,$0.99,"$477,439,142.00",0.35%,-1.81%,-11.36%,"$3,806,902,790"
2026-02-07 11:53:07,Sui,sui,$0.98,"$1,259,139,618.00",0.35%,+7.51%,-20.66%,"$3,765,781,867"
2026-02-07 08:33:40,Sui,sui,$1.01,"$1,366,884,644.00",0.35%,+10.69%,-19.54%,"$3,884,708,221"
2026-02-07 06:21:56,Sui,sui,$1.01,"$1,387,056,900.00",0.35%,+13.73%,-20.20%,"$3,889,141,277"
2026-02-05 13:07:19,Sui,sui,$1.04,"$1,285,862,651.00",0.35%,-7.62%,-23.83%,"$3,998,021,450"
2026-02-05 08:07:32,Sui,sui,$1.06,"$1,130,779,679.00",0.35%,-6.08%,-22.48%,"$4,065,250,053"
2026-02-04 23:20:49,Sui,sui,$1.10,"$1,069,957,740.00",0.35%,-1.81%,-22.24%,"$4,237,842,324"
2026-02-04 21:00:37,Sui,sui,$1.07,"$1,114,558,057.00",0.35%,-3.47%,-24.08%,"$4,085,247,681"
2026-02-04 18:25:49,Sui,sui,$1.09,"$1,067,320,079.00",0.35%,-3.17%,-23.72%,"$4,186,731,866"
2026-02-04 15:30:51,Sui,sui,$1.12,"$1,049,653,948.00",0.35%,-1.88%,-22.23%,"$4,301,511,806"
2026-02-04 13:23:33,Sui,sui,$1.12,"$1,010,654,060.00",0.35%,-1.02%,-21.02%,"$4,323,826,858"
2026-02-04 09:30:25,Sui,sui,$1.12,"$997,676,283.00",0.35%,-1.05%,-21.15%,"$4,321,960,395"
2026-02-04 01:02:15,Sui,sui,$1.13,"$979,150,406.00",0.35%,-1.53%,-21.44%,"$4,341,390,013"
2026-02-03 23:59:41,Sui,sui,$1.14,"$991,583,945.00",0.35%,+0.42%,-20.33%,"$4,404,050,831"
2026-01-30 02:16:04,Sui,sui,$1.31,"$892,254,671.00",0.35%,-7.05%,-12.31%,"$4,978,093,193"
2026-01-30 01:15:47,Sui,sui,$1.32,"$897,773,480.00",0.35%,-6.09%,-11.78%,"$5,004,261,089"
2026-01-30 00:47:49,Sui,sui,$1.32,"$897,002,317.00",0.35%,-6.35%,-12.62%,"$4,987,650,987"
2026-01-29 23:51:16,Sui,sui,$1.31,"$875,790,140.00",0.35%,-7.06%,-13.24%,"$4,944,991,456"
2026-01-29 23:17:08,Sui,sui,$1.30,"$848,866,291.00",0.35%,-8.26%,-13.89%,"$4,930,237,436"
2026-01-29 22:48:46,Sui,sui,$1.30,"$868,937,082.00",0.35%,-7.17%,-13.16%,"$4,945,872,530"
2026-01-29 21:37:59,Sui,sui,$1.30,"$835,798,103.00",0.35%,-7.72%,-13.79%,"$4,920,087,989"
2026-01-29 20:58:22,Sui,sui,$1.31,"$807,687,556.00",0.35%,-7.33%,-12.31%,"$4,974,768,448"
2026-01-29 18:58:29,Sui,sui,$1.29,"$720,988,385.00",0.35%,-7.95%,-14.39%,"$4,898,515,151"
2026-01-29 09:26:16,Sui,sui,$1.36,"$617,807,508.00",0.35%,-5.03%,-10.61%,"$5,170,347,197"
2026-01-28 23:53:36,Sui,sui,$1.41,"$625,364,736.00",0.35%,-3.31%,-4.82%,"$5,331,235,248"
2026-01-28 21:22:04,Sui,sui,$1.41,"$633,868,187.00",0.35%,-1.34%,-3.06%,"$5,343,662,078"
2026-01-28 20:47:37,Sui,sui,$1.40,"$628,968,403.00",0.35%,-1.69%,-7.33%,"$5,316,907,222"
2026-01-28 20:03:13,Sui,sui,$1.41,"$644,624,160.00",0.35%,-3.44%,-7.20%,"$5,326,408,399"
2026-01-28 18:55:17,Sui,sui,$1.41,"$673,405,570.00",0.35%,-2.32%,-4.53%,"$5,327,044,393"
2026-01-28 18:20:17,Sui,sui,$1.40,"$680,247,511.00",0.35%,-1.94%,-4.77%,"$5,314,281,870"
2026-01-26 17:18:31,Sui,sui,$1.44,"$756,771,894.00",0.35%,-1.99%,-7.48%,"$5,443,625,647"
2026-01-26 16:54:46,Sui,sui,$1.44,"$751,997,410.00",0.35%,-2.08%,-7.69%,"$5,456,164,196"
2026-02-05 04:00:27,Sui,sui,$1.08,"$1,028,061,011.00",0.35%,-3.18%,-23.05%,"$4,160,415,640"
2026-02-05 01:46:49,Sui,sui,$1.08,"$1,018,522,637.00",0.35%,-3.89%,-23.02%,"$4,171,087,623"
2026-02-04 02:48:17,Sui,sui,$1.11,"$1,022,565,021.00",0.35%,-3.79%,-23.07%,"$4,272,610,682"
2026-02-04 02:17:38,Sui,sui,$1.11,"$1,016,805,960.00",0.35%,-3.36%,-22.89%,"$4,269,534,012"
2026-02-14 23:42:08,TRON,trx,$0.28,"$481,184,110.00",0.35%,+0.48%,+1.89%,"$26,777,325,889"
2026-02-14 22:52:43,TRON,trx,$0.28,"$484,164,948.00",0.35%,+0.73%,+2.27%,"$26,793,544,343"
2026-02-14 22:41:46,TRON,trx,$0.28,"$499,587,014.00",0.35%,+0.79%,+2.28%,"$26,796,869,496"
2026-02-13 14:44:50,TRON,trx,$0.28,"$600,536,593.00",0.35%,-0.45%,+2.77%,"$26,259,550,350"
2026-02-13 11:08:26,TRON,trx,$0.28,"$601,266,365.00",0.35%,-0.39%,+3.26%,"$26,333,751,833"
2026-02-13 10:35:46,TRON,trx,$0.28,"$600,199,666.00",0.35%,-0.41%,+2.61%,"$26,353,397,218"
2026-02-13 08:16:19,TRON,trx,$0.28,"$612,865,953.00",0.35%,+0.29%,+3.33%,"$26,403,521,272"
2026-02-13 04:06:59,TRON,trx,$0.28,"$615,594,601.00",0.35%,+0.43%,+4.01%,"$26,511,896,702"
2026-02-13 01:19:57,TRON,trx,$0.28,"$598,815,241.00",0.35%,+0.51%,+3.18%,"$26,446,400,669"
2026-02-13 00:22:15,TRON,trx,$0.28,"$583,888,637.00",0.35%,+0.42%,+2.11%,"$26,366,035,769"
2026-02-12 22:37:21,TRON,trx,$0.28,"$582,561,194.00",0.35%,+0.19%,+0.22%,"$26,261,429,446"
2026-02-12 17:41:01,TRON,trx,$0.28,"$605,644,913.00",0.35%,+0.90%,+0.11%,"$26,330,886,481"
2026-02-12 15:35:11,TRON,trx,$0.28,"$631,513,251.00",0.35%,+1.64%,-0.28%,"$26,365,222,514"
2026-02-12 14:05:09,TRON,trx,$0.28,"$645,547,321.00",0.35%,+1.57%,-0.98%,"$26,357,179,260"
2026-02-12 13:05:08,TRON,trx,$0.28,"$643,129,562.00",0.35%,+1.51%,-0.69%,"$26,353,783,653"
2026-02-11 13:09:39,TRON,trx,$0.27,"$541,145,228.00",0.35%,-0.89%,-4.43%,"$25,953,945,535"
2026-02-10 09:47:17,TRON,trx,$0.28,"$666,040,192.00",0.35%,-0.26%,-1.92%,"$26,307,480,808"
2026-02-09 20:09:56,TRON,trx,$0.28,"$646,944,200.00",0.35%,-0.20%,-1.96%,"$26,360,155,707"
2026-02-09 17:01:14,TRON,trx,$0.28,"$592,469,792.00",0.35%,-0.23%,-1.68%,"$26,335,360,594"
2026-02-09 15:43:44,TRON,trx,$0.28,"$589,436,205.00",0.35%,-0.51%,-2.15%,"$26,268,376,403"
2026-02-09 14:14:04,TRON,trx,$0.28,"$598,691,683.00",0.35%,-0.23%,-2.29%,"$26,250,051,005"
2026-02-09 11:28:14,TRON,trx,$0.28,"$561,736,835.00",0.35%,+0.69%,-1.41%,"$26,381,118,177"
2026-02-09 06:50:39,TRON,trx,$0.28,"$548,739,651.00",0.35%,+0.53%,-1.74%,"$26,389,235,059"
2026-02-09 04:04:07,TRON,trx,$0.28,"$536,184,369.00",0.35%,+0.14%,-2.55%,"$26,294,563,285"
2026-02-08 16:16:44,TRON,trx,$0.28,"$653,899,371.00",0.35%,+1.35%,-2.37%,"$26,417,521,449"
2026-01-29 02:45:37,TRON,trx,$0.30,"$595,421,332.00",0.35%,+0.27%,-1.50%,"$27,937,428,037"
2026-01-31 16:51:03,TRON,trx,$0.29,"$727,890,959.00",0.35%,-0.82%,-1.98%,"$27,371,146,045"
2026-01-31 12:47:37,TRON,trx,$0.29,"$770,137,025.00",0.35%,+0.34%,-2.18%,"$27,512,665,575"
2026-01-31 11:15:16,TRON,trx,$0.29,"$775,989,629.00",0.35%,+0.43%,-1.78%,"$27,592,230,033"
2026-01-29 17:05:05,TRON,trx,$0.29,"$620,072,616.00",0.35%,+0.86%,-1.87%,"$27,900,710,782"
2026-01-29 14:44:50,TRON,trx,$0.29,"$650,735,630.00",0.35%,+0.93%,-1.65%,"$27,891,716,654"
2026-01-29 12:03:39,TRON,trx,$0.29,"$648,318,691.00",0.35%,+0.61%,-1.76%,"$27,851,622,412"
2026-01-29 11:24:51,TRON,trx,$0.29,"$647,117,081.00",0.35%,+0.54%,-1.58%,"$27,885,392,007"
2026-01-29 10:52:42,TRON,trx,$0.29,"$656,960,759.00",0.35%,+0.47%,-1.88%,"$27,887,744,043"
2026-01-29 10:10:47,TRON,trx,$0.29,"$647,303,646.00",0.35%,+0.18%,-2.09%,"$27,826,268,140"
2026-01-29 09:26:16,TRON,trx,$0.29,"$628,943,895.00",0.35%,+0.62%,-1.92%,"$27,909,430,552"
2026-01-29 08:36:02,TRON,trx,$0.29,"$622,375,699.00",0.35%,+0.52%,-1.69%,"$27,896,129,919"
2026-01-29 02:15:56,TRON,trx,$0.29,"$586,289,493.00",0.35%,+0.12%,-1.68%,"$27,898,689,021"
2026-01-31 08:26:24,TRON,trx,$0.29,"$830,735,686.00",0.35%,+0.02%,-1.52%,"$27,667,681,481"
2026-01-31 07:43:40,TRON,trx,$0.29,"$831,483,102.00",0.35%,+0.02%,-1.61%,"$27,694,332,330"
2026-01-31 10:07:03,TRON,trx,$0.29,"$804,005,722.00",0.35%,+0.03%,-1.95%,"$27,572,521,302"
2026-02-05 01:46:49,Tether Gold,xaut,"$4,952.01","$1,014,448,627.00",0.35%,+0.48%,-7.98%,"$3,529,532,656"
2026-02-04 22:49:05,Tether Gold,xaut,"$4,927.60","$1,033,007,317.00",0.35%,-0.09%,-6.97%,"$3,509,915,478"
2026-02-04 16:47:43,Tether Gold,xaut,"$5,029.03","$1,063,528,128.00",0.35%,+1.70%,-4.66%,"$3,585,332,772"
2026-02-04 14:04:43,Tether Gold,xaut,"$5,037.29","$1,033,159,463.00",0.35%,+2.81%,-4.52%,"$3,589,804,184"
2026-02-04 07:55:28,Tether Gold,xaut,"$5,062.63","$1,023,313,652.00",0.35%,+5.07%,-3.40%,"$3,607,932,131"
2026-02-04 02:48:17,Tether Gold,xaut,"$4,927.25","$1,016,666,157.00",0.35%,+4.05%,-5.06%,"$3,511,633,774"
2026-02-04 01:49:11,Tether Gold,xaut,"$4,930.99","$1,013,944,724.00",0.35%,+5.63%,-4.63%,"$3,515,421,568"
2026-01-29 01:47:14,Tether Gold,xaut,"$5,425.72","$626,768,393.00",0.35%,+4.50%,+12.31%,"$2,821,944,582"
2026-01-29 01:15:17,Tether Gold,xaut,"$5,414.00","$622,676,834.00",0.35%,+4.65%,+12.07%,"$2,816,354,524"
2026-01-29 00:50:12,Tether Gold,xaut,"$5,391.31","$616,607,895.00",0.35%,+4.09%,+12.73%,"$2,800,432,224"
2026-01-29 00:19:05,Tether Gold,xaut,"$5,383.91","$615,199,659.00",0.35%,+4.08%,+12.57%,"$2,802,647,262"
2026-01-28 23:53:36,Tether Gold,xaut,"$5,382.26","$613,906,215.00",0.35%,+4.51%,+11.01%,"$2,800,231,367"
2026-02-04 23:20:49,Tether Gold,xaut,"$4,913.27","$1,047,910,798.00",0.35%,-0.04%,-6.96%,"$3,502,554,889"
2026-02-14 07:55:46,Zcash,zec,$278.09,"$520,802,771.00",0.35%,+21.20%,+17.33%,"$4,593,224,527"
2026-01-28 00:08:58,Zcash,zec,$399.81,"$624,574,909.00",0.35%,+9.94%,+13.11%,"$6,598,874,044"
2026-01-27 23:12:32,Zcash,zec,$393.73,"$609,116,858.00",0.35%,+8.28%,+12.81%,"$6,477,987,157"
2026-01-27 22:53:40,Zcash,zec,$392.95,"$611,527,633.00",0.35%,+8.21%,+14.28%,"$6,488,881,454"
2026-01-27 21:21:21,Zcash,zec,$385.27,"$598,182,611.00",0.35%,+7.23%,+10.27%,"$6,361,084,321"
2026-02-15 14:13:24,Cardano,ada,$0.29,"$629,228,096.00",0.36%,+4.65%,+7.59%,"$10,774,897,318"
2026-02-15 10:47:48,Cardano,ada,$0.30,"$637,799,541.00",0.36%,+8.94%,+11.27%,"$11,045,840,688"
2026-02-15 10:05:33,Cardano,ada,$0.30,"$624,521,820.00",0.36%,+8.27%,+10.18%,"$10,927,845,341"
2026-02-15 01:13:01,Cardano,ada,$0.30,"$508,474,548.00",0.36%,+8.40%,+7.80%,"$10,899,342,482"
2026-02-14 23:12:55,Cardano,ada,$0.30,"$495,836,396.00",0.36%,+9.33%,+7.40%,"$11,003,664,151"
2026-02-07 14:34:34,Cardano,ada,$0.27,"$1,246,012,102.00",0.36%,+2.37%,-14.18%,"$9,816,792,735"
2026-02-06 18:05:52,Cardano,ada,$0.27,"$2,141,311,774.00",0.36%,-1.17%,-16.98%,"$9,929,089,492"
2026-01-31 16:13:46,Cardano,ada,$0.31,"$796,900,512.00",0.36%,-4.63%,-14.09%,"$11,375,762,979"
2026-01-31 14:40:22,Cardano,ada,$0.31,"$785,083,917.00",0.36%,-4.11%,-13.44%,"$11,416,949,304"
2026-01-31 13:57:56,Cardano,ada,$0.31,"$791,256,400.00",0.36%,-3.53%,-13.22%,"$11,471,397,324"
2026-01-31 13:43:43,Cardano,ada,$0.31,"$782,831,645.00",0.36%,-3.10%,-13.05%,"$11,474,924,057"
2026-01-31 13:12:12,Cardano,ada,$0.31,"$784,569,578.00",0.36%,-3.60%,-13.60%,"$11,421,575,027"
2026-01-31 12:47:37,Cardano,ada,$0.31,"$788,309,763.00",0.36%,-3.62%,-13.46%,"$11,436,244,302"
2026-01-31 10:39:58,Cardano,ada,$0.31,"$785,894,900.00",0.36%,-4.06%,-13.53%,"$11,472,022,800"
2026-02-06 23:55:21,Cardano,ada,$0.28,"$1,954,573,627.00",0.36%,+11.12%,-15.75%,"$10,178,037,747"
2026-02-06 20:25:48,Cardano,ada,$0.28,"$2,113,428,628.00",0.36%,+8.15%,-13.80%,"$10,292,036,067"
2026-02-06 19:31:00,Cardano,ada,$0.28,"$2,081,216,103.00",0.36%,+4.95%,-14.34%,"$10,234,202,439"
2026-01-30 17:59:58,Binance Bridged USDT (BNB Smart Chain),bsc-usd,$1.00,"$1,240,678,902.00",0.36%,+0.06%,-0.07%,"$8,970,588,634"
2026-02-02 14:48:15,Binance Bridged USDT (BNB Smart Chain),bsc-usd,$1.00,"$1,223,864,587.00",0.36%,-0.02%,-0.03%,"$8,976,628,646"
2026-02-03 20:10:39,Binance Bridged USDT (BNB Smart Chain),bsc-usd,$1.00,"$755,246,446.00",0.36%,-0.04%,-0.02%,"$8,976,587,877"
2026-02-04 06:29:01,Hyperliquid,hype,$33.26,"$1,112,985,366.00",0.36%,-8.62%,+1.32%,"$7,924,459,039"
2026-01-29 19:39:10,Hyperliquid,hype,$33.25,"$758,041,220.00",0.36%,+0.84%,+55.51%,"$7,900,486,323"
2026-01-29 18:58:29,Hyperliquid,hype,$32.61,"$752,653,094.00",0.36%,-2.68%,+50.28%,"$7,733,403,114"
2026-01-28 02:33:46,Hyperliquid,hype,$30.66,"$656,085,962.00",0.36%,+22.52%,+43.86%,"$7,307,964,546"
2026-01-28 00:30:37,Hyperliquid,hype,$29.73,"$638,677,517.00",0.36%,+22.26%,+37.73%,"$7,090,386,963"
2026-01-27 20:50:23,Hyperliquid,hype,$27.59,"$573,212,480.00",0.36%,+16.51%,+25.29%,"$6,577,728,503"
2026-02-04 09:30:25,PAX Gold,paxg,"$5,078.82","$1,048,819,825.00",0.36%,+3.98%,-3.37%,"$2,282,548,746"
2026-02-14 02:49:40,Sui,sui,$0.96,"$580,803,151.00",0.36%,+4.24%,-5.91%,"$3,699,369,276"
2026-02-14 02:24:00,Sui,sui,$0.96,"$575,453,337.00",0.36%,+4.34%,-5.89%,"$3,699,638,686"
2026-02-13 22:07:10,Sui,sui,$0.98,"$612,587,902.00",0.36%,+7.79%,-4.17%,"$3,751,479,225"
2026-02-13 20:27:58,Sui,sui,$0.97,"$610,371,993.00",0.36%,+7.18%,-0.77%,"$3,741,686,563"
2026-02-13 19:37:52,Sui,sui,$0.98,"$626,380,313.00",0.36%,+8.34%,+0.38%,"$3,760,986,799"
2026-02-13 02:50:00,Sui,sui,$0.92,"$587,263,899.00",0.36%,+3.55%,+3.26%,"$3,547,885,524"
2026-02-13 01:54:08,Sui,sui,$0.92,"$599,350,019.00",0.36%,+2.01%,+2.57%,"$3,521,604,491"
2026-02-13 00:22:15,Sui,sui,$0.91,"$589,695,367.00",0.36%,+0.55%,-1.45%,"$3,495,400,423"
2026-02-12 19:38:04,Sui,sui,$0.90,"$614,130,106.00",0.36%,+1.03%,-10.09%,"$3,444,978,673"
2026-02-12 18:32:39,Sui,sui,$0.93,"$597,565,991.00",0.36%,+5.41%,-5.79%,"$3,570,064,388"
2026-02-12 17:41:01,Sui,sui,$0.93,"$626,145,304.00",0.36%,+2.66%,-7.24%,"$3,564,083,929"
2026-02-12 16:55:32,Sui,sui,$0.93,"$667,997,850.00",0.36%,+3.48%,-6.70%,"$3,589,089,374"
2026-02-12 15:35:11,Sui,sui,$0.94,"$651,024,368.00",0.36%,+4.47%,-7.24%,"$3,622,781,998"
2026-02-12 14:53:10,Sui,sui,$0.95,"$691,355,913.00",0.36%,+6.32%,-6.52%,"$3,646,800,495"
2026-02-12 14:05:09,Sui,sui,$0.95,"$666,252,117.00",0.36%,+7.63%,-5.98%,"$3,672,863,073"
2026-02-10 09:47:17,Sui,sui,$0.94,"$679,590,549.00",0.36%,-3.25%,-17.95%,"$3,619,363,059"
2026-02-10 01:24:12,Sui,sui,$0.97,"$750,797,167.00",0.36%,-0.62%,-15.38%,"$3,729,468,537"
2026-02-10 00:53:36,Sui,sui,$0.96,"$724,517,479.00",0.36%,-1.41%,-16.00%,"$3,682,550,864"
2026-02-09 19:10:03,Sui,sui,$0.95,"$627,847,179.00",0.36%,-3.76%,-17.41%,"$3,672,768,729"
2026-02-09 18:09:43,Sui,sui,$0.95,"$623,132,936.00",0.36%,-4.93%,-16.47%,"$3,661,699,796"
2026-02-05 11:32:22,Sui,sui,$1.05,"$1,268,505,148.00",0.36%,-7.41%,-23.30%,"$4,024,925,840"
2026-02-05 09:09:22,Sui,sui,$1.05,"$1,218,722,258.00",0.36%,-6.55%,-22.96%,"$4,059,796,190"
2026-02-05 06:40:29,Sui,sui,$1.07,"$1,114,507,530.00",0.36%,-5.57%,-21.57%,"$4,102,186,269"
2026-02-04 20:04:57,Sui,sui,$1.07,"$1,106,938,813.00",0.36%,-5.33%,-23.86%,"$4,093,164,348"
2026-02-04 10:27:32,Sui,sui,$1.13,"$1,030,624,225.00",0.36%,-1.46%,-21.44%,"$4,337,125,693"
2026-02-04 01:49:11,Sui,sui,$1.12,"$1,038,179,553.00",0.36%,-2.30%,-21.82%,"$4,320,754,655"
2026-02-02 21:32:27,Sui,sui,$1.14,"$1,320,783,010.00",0.36%,+1.86%,-20.63%,"$4,397,851,566"
2026-02-02 20:56:28,Sui,sui,$1.15,"$1,334,007,390.00",0.36%,+3.88%,-20.87%,"$4,413,916,186"
2026-02-02 20:07:44,Sui,sui,$1.15,"$1,345,122,194.00",0.36%,+4.51%,-20.47%,"$4,434,680,719"
2026-01-29 19:39:10,Sui,sui,$1.30,"$762,824,239.00",0.36%,-7.65%,-13.17%,"$4,925,977,714"
2026-01-26 18:17:54,Sui,sui,$1.46,"$830,412,865.00",0.36%,-0.30%,-6.08%,"$5,493,927,741"
2026-02-04 00:34:19,Sui,sui,$1.14,"$1,002,203,900.00",0.36%,-0.40%,-21.71%,"$4,381,260,947"
2026-02-07 07:49:55,Sui,sui,$1.00,"$1,380,147,353.00",0.36%,+13.55%,-19.87%,"$3,861,741,678"
2026-02-05 14:35:30,Sui,sui,$1.00,"$1,321,780,748.00",0.36%,-10.55%,-26.66%,"$3,834,821,348"
2026-02-05 00:52:05,Sui,sui,$1.08,"$995,536,632.00",0.36%,-4.67%,-23.26%,"$4,159,906,173"
2026-02-14 23:12:55,TRON,trx,$0.28,"$496,942,023.00",0.36%,+0.63%,+1.93%,"$26,795,958,659"
2026-02-14 21:17:13,TRON,trx,$0.28,"$514,301,578.00",0.36%,+1.15%,+2.71%,"$26,817,655,880"
2026-02-14 17:49:48,TRON,trx,$0.28,"$599,117,446.00",0.36%,+2.02%,+3.04%,"$26,836,386,282"
2026-02-13 18:57:35,TRON,trx,$0.28,"$655,767,512.00",0.36%,+0.35%,+3.26%,"$26,368,458,938"
2026-02-13 17:26:37,TRON,trx,$0.28,"$607,835,683.00",0.36%,-0.32%,+3.15%,"$26,246,176,338"
2026-02-13 14:06:02,TRON,trx,$0.28,"$598,834,351.00",0.36%,-0.06%,+3.10%,"$26,344,595,579"
2026-02-13 12:00:05,TRON,trx,$0.28,"$604,285,387.00",0.36%,-0.18%,+3.38%,"$26,362,142,961"
2026-02-13 06:46:59,TRON,trx,$0.28,"$629,631,856.00",0.36%,+0.14%,+3.20%,"$26,396,082,899"
2026-02-13 02:17:50,TRON,trx,$0.28,"$619,738,841.00",0.36%,+0.80%,+3.28%,"$26,485,059,777"
2026-02-12 20:40:30,TRON,trx,$0.28,"$586,683,144.00",0.36%,+0.23%,-0.41%,"$26,186,032,221"
2026-02-12 18:32:39,TRON,trx,$0.28,"$597,673,325.00",0.36%,+1.21%,-0.14%,"$26,326,116,016"
2026-02-10 08:45:24,TRON,trx,$0.28,"$665,670,976.00",0.36%,-0.38%,-1.87%,"$26,329,871,796"
2026-02-09 13:16:59,TRON,trx,$0.28,"$581,728,176.00",0.36%,+0.35%,-1.80%,"$26,367,291,917"
2026-01-31 15:20:34,TRON,trx,$0.29,"$771,266,006.00",0.36%,+0.70%,-1.22%,"$27,596,335,058"
2026-01-31 10:39:58,TRON,trx,$0.29,"$792,644,716.00",0.36%,+0.19%,-1.81%,"$27,612,508,684"
2026-01-29 17:56:16,TRON,trx,$0.29,"$620,050,410.00",0.36%,+0.77%,-2.25%,"$27,793,935,836"
2026-01-29 16:00:39,TRON,trx,$0.29,"$642,570,611.00",0.36%,+0.77%,-1.63%,"$27,895,263,467"
2026-01-29 15:00:19,TRON,trx,$0.29,"$650,271,019.00",0.36%,+0.83%,-1.67%,"$27,883,385,209"
2026-01-29 14:08:08,TRON,trx,$0.29,"$641,596,556.00",0.36%,+1.00%,-1.55%,"$27,918,297,546"
2026-01-29 13:32:05,TRON,trx,$0.29,"$655,368,105.00",0.36%,+0.78%,-1.88%,"$27,894,255,265"
2026-01-29 12:58:05,TRON,trx,$0.29,"$649,776,038.00",0.36%,+0.95%,-1.58%,"$27,902,302,717"
2026-01-31 09:31:16,TRON,trx,$0.29,"$816,002,591.00",0.36%,+0.05%,-1.76%,"$27,623,702,902"
2026-02-12 20:40:30,Uniswap,uni,$3.25,"$596,471,393.00",0.36%,-11.74%,-5.56%,"$2,056,576,881"
2026-02-12 19:38:04,Tether Gold,xaut,"$4,916.32","$616,388,237.00",0.36%,-2.54%,+1.87%,"$2,555,628,114"
2026-02-05 01:14:47,Tether Gold,xaut,"$4,937.49","$1,019,203,274.00",0.36%,+0.08%,-8.25%,"$3,518,089,622"
2026-02-05 00:26:56,Tether Gold,xaut,"$4,931.82","$1,014,394,266.00",0.36%,-0.24%,-8.36%,"$3,513,780,512"
2026-02-04 23:57:12,Tether Gold,xaut,"$4,924.25","$1,026,040,134.00",0.36%,-0.25%,-6.75%,"$3,509,437,576"
2026-02-04 18:25:49,Tether Gold,xaut,"$4,962.66","$1,087,469,498.00",0.36%,+0.59%,-6.05%,"$3,539,581,652"
2026-02-04 02:17:38,Tether Gold,xaut,"$4,923.57","$1,042,030,738.00",0.36%,+4.15%,-5.13%,"$3,512,354,932"
